,G1-Ah,G1-Bw,G1-Cox,G11-Ah,G11-Bw,G11-Cox,G2-Ah,G2-Bw,G2-Cox,G3a-Ah,G3a-Bw,G3a-Cox,G9-Ah,G9-Bw,G9-Cox,Ah-1-1,Ah-1-2,Ah-2-1,Ah-2-2,II-P-1-1,II-P-1-2,II-P-2-1,II-P-2-2,Of-1-1,Of-1-2,Of-2-1,Of-2-2,arctic_tundra_TL1,boreal_forest_BZ1,hot_desert_MD3,hot_desert_SF2,hot_desert_SV1,polar_desert_EB017,polar_desert_EB019,polar_desert_EB020,polar_desert_EB021,polar_desert_EB024,polar_desert_EB026,temeprate_coniferous_forest_DF1,temeprate_deciduous_forest_CL1,temeprate_grassland_KP1,tropical_forest_AR3,tropical_forest_PE6,2012_10_Soy_No,2012_11_Corn_Yes,2012_12_Soy_Yes,2012_13_Corn_Yes,2012_14_Soy_Yes,2012_15_Corn_Yes,2012_16_soy_Yes,2012_17_Corn_Yes,2012_18_soy_Yes,2012_19_Corn_Yes,2012_1_corn_No,2012_20_Soy_Yes,2012_2_Soy_No,2012_3_corn_No,2012_4_Soy_No,2012_5_Corn_No,2012_6_Soy_No,2012_7_corn_No,2012_8_Soy_No,2012_9_Corn_No,2013_11_Soy_Yes,2013_12_Corn_Yes,2013_13_Corn_Yes,2013_14_Corn_Yes,2013_15_Soy_Yes,2013_16_Corn_Yes,2013_17_Soy_Yes,2013_18_Corn_Yes,2013_19_Soy_Yes,2013_1_Soy_No,2013_20_Corn_Yes,2013_23_forest,2013_24_forest,2013_2_Corn_No,2013_3_Soy_No,2013_5_Soy_No,2013_6_Corn_No,2013_7_Soy_No,2013_8_Corn_No,2013_9_Soy_No,ERR1104480.fastq.gzaligned,ERR1104481.fastq.gzaligned,ERR476938_1.fastq.gzaligned,ERR476939_1.fastq.gzaligned,ERR476940_1.fastq.gzaligned,ERR476941_1.fastq.gzaligned,ERR476942_1.fastq.gzaligned,ERR476943_1.fastq.gzaligned,ERR476944_1.fastq.gzaligned,ERR476945_1.fastq.gzaligned,ERR476946_1.fastq.gzaligned,ERR481108_1.fastq.gzaligned,ERR481109_1.fastq.gzaligned,ERR481110_1.fastq.gzaligned,ERR481111_1.fastq.gzaligned,ERR481112_1.fastq.gzaligned,ERR515173_1.fastq.gzaligned,ERR515174_1.fastq.gzaligned,ERR515176_1.fastq.gzaligned,ERR515177_1.fastq.gzaligned,ERR515178_1.fastq.gzaligned
Pyrroline-5-carboxylate reductase (EC 1.5.1.2),520,501,328,639,851,367,419,365,326,818,807,689,1056,726,810,229,224,74,85,193,191,302,290,272,248,349,345,150,134,141,132,237,170,347,194,124,248,265,98,131,117,98,185,26,24,3,55,18,33,34,21,0,0,14,13,22,8,22,10,43,28,32,35,23,2,41,43,37,30,23,31,32,7,20,27,24,19,0,22,16,9,21,21,1201,1146,241,230,94,234,338,388,33,204,102,172,107,344,80,91,81,72,110,98,115
pyrrolysine-containing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1),42,184,129,222,400,203,67,126,145,131,285,355,240,286,276,11,13,4,3,21,26,39,35,13,14,18,12,43,22,9,14,18,29,0,14,39,6,8,14,17,14,41,24,1,0,1,5,3,2,2,3,0,0,2,2,4,0,3,0,6,0,5,2,2,0,3,4,3,2,3,4,2,0,4,3,5,1,0,2,3,2,1,3,170,185,29,35,13,33,25,44,5,37,25,40,38,111,25,22,35,23,55,59,73
Pyruvate decarboxylase (EC 4.1.1.1),193,130,110,146,270,128,137,114,49,269,251,142,192,160,139,214,201,69,63,178,166,290,277,144,136,183,186,107,90,32,44,74,20,10,42,8,24,23,115,160,54,47,95,12,8,0,22,9,12,10,9,0,0,9,7,10,4,13,7,25,12,17,14,3,0,11,12,16,12,7,20,4,3,3,39,24,8,0,11,9,8,12,6,738,722,62,56,37,39,76,54,4,33,13,44,31,81,15,21,20,21,36,50,43
Pyruvate dehydrogenase E1 component (EC 1.2.4.1),2060,1670,1127,2414,3069,1561,1718,1209,924,3284,2718,1971,3499,2333,1977,740,697,263,237,511,491,865,852,917,897,1203,1183,1331,1107,1040,1141,2063,991,1678,1828,1123,2368,801,702,1279,990,796,1658,224,189,37,530,201,223,190,182,1,0,162,156,320,78,151,155,366,195,364,216,148,13,250,259,275,229,244,393,213,116,208,246,307,173,6,184,229,86,177,215,4914,4830,904,735,337,847,986,863,93,500,205,572,339,876,205,232,275,238,243,235,238
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),964,898,641,1282,1553,900,723,746,601,1404,1424,1198,1864,1400,1392,340,329,94,84,363,326,508,480,378,355,472,456,275,304,420,436,810,556,510,691,415,793,532,203,286,316,265,385,35,48,7,135,47,53,52,35,1,1,31,30,92,18,44,53,92,48,78,43,29,5,50,55,77,60,62,102,41,28,63,54,74,44,3,33,43,24,44,41,1579,1533,358,228,132,277,292,239,47,193,70,239,178,458,125,121,192,153,185,177,161
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1),1327,1211,909,1636,2272,1250,1047,1022,844,2027,2077,1739,2700,2021,1932,460,443,124,126,527,508,742,751,445,436,564,573,537,571,675,599,1278,947,522,1205,732,1191,693,318,504,504,431,758,98,56,12,151,82,78,94,81,0,1,60,75,123,22,71,48,139,66,129,83,62,9,86,76,103,120,91,164,108,58,71,75,93,66,8,98,90,37,75,62,2158,2095,492,375,188,445,474,483,53,318,142,411,252,737,185,199,270,208,277,271,268
Pyruvate formate-lyase (EC 2.3.1.54),36,11,7,26,9,6,20,3,1,170,20,7,43,24,4,131,122,48,43,92,88,168,171,267,266,335,332,80,44,10,35,30,2,8,0,1,5,4,159,248,368,373,224,48,34,19,88,48,23,36,19,0,1,30,17,59,18,47,24,89,63,66,33,35,2,59,54,37,47,49,75,56,21,35,28,79,54,3,32,44,12,59,45,1390,1380,80,47,19,86,39,47,13,101,53,61,56,150,35,41,38,43,133,113,132
Pyruvate formate-lyase activating enzyme (EC 1.97.1.4),15,0,0,4,8,3,7,6,1,55,3,1,22,9,1,37,41,11,14,19,21,41,40,74,77,104,100,13,11,1,6,2,1,1,0,0,0,0,36,44,55,41,32,7,5,1,17,6,6,2,0,0,0,4,1,11,2,7,4,16,10,7,6,7,1,7,9,11,11,2,9,11,1,7,4,10,4,1,3,3,2,9,5,516,527,30,26,7,28,13,10,4,29,24,22,15,50,10,15,19,15,46,39,46
Pyruvate kinase (EC 2.7.1.40),1237,1175,758,1512,2239,1166,986,887,837,1793,1972,1572,2267,1788,1736,547,499,175,161,456,431,665,650,762,736,912,898,459,451,545,484,989,548,637,735,532,872,827,305,476,455,363,632,73,80,21,178,79,92,83,68,0,0,66,59,109,40,55,50,123,69,134,69,46,8,94,114,120,78,83,166,90,42,88,100,109,79,6,78,75,38,66,69,3168,3072,643,509,260,590,669,730,74,567,256,346,236,735,178,194,166,175,245,219,269
Pyruvate oxidase (EC 1.2.3.3),228,94,79,200,90,56,173,42,12,238,98,70,382,169,111,36,22,4,7,12,11,26,24,87,84,105,103,51,40,218,156,305,195,1139,789,630,940,86,45,44,127,82,52,12,27,5,101,38,52,31,44,0,0,26,46,18,16,19,21,23,23,31,15,8,1,26,47,56,32,28,58,25,16,25,6,6,12,1,20,28,13,25,9,452,440,162,87,38,158,152,126,15,86,40,114,39,108,23,50,9,13,5,14,10
Pyruvate oxidase [ubiquinone_ cytochrome] (EC 1.2.2.2),999,641,402,688,976,557,626,581,311,1264,1029,622,1255,673,544,733,685,223,221,374,373,636,625,635,623,832,802,367,760,147,227,292,235,522,228,195,306,54,494,937,193,240,257,24,19,9,82,25,47,57,42,0,0,23,33,33,15,30,25,54,31,44,30,17,3,33,47,52,39,57,82,36,23,33,89,57,16,3,33,42,7,32,30,1324,1287,148,115,54,121,275,252,22,138,61,152,69,149,39,51,34,25,24,24,32
Pyruvate oxidase_ CidC,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate phosphate dikinase,8,8,9,14,14,5,2,8,0,9,21,3,21,22,16,4,3,0,1,3,3,4,5,10,13,11,10,3,1,0,1,4,0,0,1,0,1,3,1,3,2,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,27,25,10,6,7,9,6,1,0,7,1,6,1,8,0,1,4,3,4,2,2
Pyruvate_phosphate dikinase (EC 2.7.9.1),2646,2330,1703,2940,4023,2296,2175,1695,1458,3623,3887,2992,4975,3783,3742,931,921,237,230,874,852,1338,1315,923,896,1164,1139,1203,1108,1210,1257,2031,1398,567,1893,736,2164,692,772,1224,1104,1063,1659,234,149,28,409,210,193,198,160,1,1,147,170,300,82,160,145,335,191,317,201,146,8,226,243,274,215,216,358,233,102,183,248,322,150,17,185,225,85,211,192,4944,4801,998,825,408,1089,956,1161,135,843,382,730,499,1572,315,350,424,346,504,460,486
Pyruvate:ferredoxin oxidoreductase_ alpha subunit (EC 1.2.7.1),116,92,62,136,181,159,119,99,94,290,269,202,269,166,194,30,29,8,8,77,73,91,98,23,19,19,19,140,24,33,24,56,22,1,20,2,4,1,18,29,45,90,119,9,10,3,18,14,13,15,14,0,0,6,22,22,8,9,9,21,9,18,17,11,1,11,13,19,20,12,14,13,9,18,11,19,11,0,11,12,8,13,12,377,356,57,66,25,82,185,200,21,125,56,164,108,292,62,73,131,120,123,119,132
Pyruvate:ferredoxin oxidoreductase_ beta subunit (EC 1.2.7.1),89,113,74,117,153,118,91,76,98,228,236,164,151,113,153,24,19,9,11,67,70,106,104,12,10,19,17,110,21,33,28,49,18,3,14,0,7,0,16,22,39,73,111,17,17,1,29,6,11,18,12,0,0,14,19,16,4,9,8,20,13,23,16,9,1,10,17,14,17,11,19,10,7,17,11,34,10,0,8,13,8,14,7,289,276,51,55,31,73,138,163,18,84,46,119,95,216,39,58,69,65,87,105,93
Pyruvate:ferredoxin oxidoreductase_ delta subunit (EC 1.2.7.1),28,42,21,62,77,52,34,23,41,35,113,111,47,65,79,10,11,1,0,28,24,25,25,1,0,3,3,8,0,19,8,36,7,0,6,2,2,3,4,6,2,9,13,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,62,64,4,9,6,9,24,25,1,19,8,37,31,44,7,17,19,15,22,27,21
Pyruvate:ferredoxin oxidoreductase_ gamma subunit (EC 1.2.7.1),13,15,15,19,22,15,9,17,6,31,37,19,55,19,28,5,6,2,2,6,5,16,12,0,2,4,5,36,5,0,3,1,2,0,2,0,2,0,3,4,7,10,10,2,6,0,6,4,3,4,5,0,0,0,5,6,2,3,4,8,3,9,0,4,0,4,7,4,4,2,12,1,2,5,2,10,1,0,1,2,4,1,4,128,126,24,15,14,35,85,50,7,44,19,37,31,83,13,24,20,21,33,48,42
Pyruvate:ferredoxin oxidoreductase_ porE subunit (EC 1.2.7.1),2,1,0,0,0,0,0,1,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pyruvate:ferredoxin oxidoreductase_ porF subunit (EC 1.2.7.1),0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-),806,387,309,823,811,296,590,313,195,1769,906,373,1282,398,280,713,698,216,198,804,777,1279,1261,349,358,449,428,1130,199,33,66,47,11,1,18,5,24,7,177,133,364,306,829,89,67,23,134,91,93,106,73,1,0,70,83,110,43,88,65,202,84,122,100,68,2,72,97,148,131,118,133,100,51,92,81,223,58,5,87,68,49,92,83,3163,3128,707,507,250,707,655,946,81,495,231,578,439,1199,312,298,427,393,433,460,440
Pyruvate-utilizing enzyme_ similar to phosphoenolpyruvate synthase,89,140,110,194,303,173,98,131,103,134,211,227,228,144,109,11,11,2,2,13,12,20,20,22,24,17,20,8,13,51,36,68,11,2,25,33,11,5,13,14,37,23,18,10,3,2,14,3,6,4,4,0,0,4,1,5,2,3,4,4,6,10,3,5,0,6,10,7,5,6,10,4,2,3,2,4,1,0,2,3,4,7,1,181,156,57,41,16,43,36,22,6,27,20,31,11,62,8,10,14,16,20,32,21
queuine tRNA-ribosyltransferase 1 (EC 2.4.2.29),2,0,0,1,3,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Queuosine Biosynthesis QueC ATPase,422,416,296,519,766,443,374,367,276,757,792,594,853,631,615,235,208,74,77,170,149,349,340,301,314,388,375,248,239,144,200,306,295,71,264,90,274,228,159,236,234,190,306,26,13,5,50,24,38,22,19,0,0,20,33,44,12,20,16,54,22,38,22,17,2,25,36,39,40,42,66,27,17,32,46,53,22,2,17,30,12,33,16,964,935,132,112,68,122,220,332,40,174,91,111,109,253,61,45,79,72,92,102,94
Queuosine biosynthesis QueD_ PTPS-I,257,194,163,286,389,180,182,157,142,332,392,333,449,313,279,155,142,51,41,122,108,206,193,176,170,206,203,136,118,40,89,148,112,95,99,47,94,102,55,127,65,75,169,7,5,1,20,9,8,9,7,0,0,8,12,9,4,5,5,14,7,11,7,6,0,11,20,22,13,19,14,13,5,6,14,17,5,1,6,6,4,8,7,451,480,68,88,31,66,103,151,12,101,44,57,60,144,19,33,43,37,42,49,43
Queuosine Biosynthesis QueE Radical SAM,463,341,276,476,629,372,303,320,253,607,677,458,755,601,570,232,236,62,69,180,182,310,311,282,282,351,342,189,211,106,142,238,222,157,248,103,226,315,111,222,156,120,262,16,18,3,47,23,13,36,16,0,0,12,16,34,8,23,11,27,16,26,21,14,0,29,30,43,27,25,48,35,13,25,30,34,18,0,16,14,15,24,17,790,782,138,127,89,127,209,272,33,159,68,111,72,220,50,55,71,47,69,70,68
Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25),62,32,24,43,110,37,49,36,27,108,86,53,95,71,63,14,20,10,5,9,10,21,17,19,20,36,28,4,23,35,12,49,1,0,1,2,2,4,11,23,20,8,20,6,6,0,10,5,3,7,3,0,0,4,4,9,0,5,5,5,8,5,2,2,0,1,9,6,1,7,10,8,0,2,3,4,5,0,2,5,2,3,1,219,211,30,25,15,36,51,37,5,17,7,10,6,24,7,3,1,5,4,4,2
Quinate/shikimate dehydrogenase [Pyrroloquinoline-quinone] (EC 1.1.99.25),26,37,25,34,44,20,23,26,16,55,51,34,53,36,24,22,16,3,3,15,14,14,16,28,31,27,26,6,12,1,7,5,4,1,3,0,0,0,10,20,14,8,26,2,0,0,2,3,0,0,0,0,0,2,3,3,1,1,3,8,1,0,1,0,0,1,2,4,2,1,3,2,0,0,2,1,1,0,0,0,0,2,7,77,79,15,12,10,13,5,1,1,1,1,4,1,10,3,1,1,1,0,2,2
Quinohemoprotein amine dehydrogenase alpha subunit (EC 1.4.99.-),10,7,9,20,44,17,12,10,4,35,28,20,18,23,14,5,5,5,4,7,5,11,12,10,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,22,6,5,5,7,26,28,1,4,3,1,2,3,3,1,2,1,0,4,0
Quinol oxidase (SoxABC)_ cytochrome aa3 subunit (SoxB),0,0,0,0,0,2,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
quinol oxidase polypeptide I QoxB (EC:1.9.3.-),0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,2,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
quinol oxidase polypeptide II QoxA (EC:1.9.3.-),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinol oxidase polypeptide III QoxC (EC:1.9.3.-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinol oxidase-2_ sulfocyanin (blue copper protein) (SoxE),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19),669,620,478,838,1082,603,514,417,400,891,976,835,1143,995,923,269,239,88,73,222,213,351,353,351,337,491,483,180,189,152,165,339,314,318,332,205,389,352,136,213,172,130,264,24,37,5,78,30,28,42,33,0,0,27,35,53,17,22,30,50,28,44,38,26,1,49,38,49,39,46,64,31,16,41,33,35,24,4,31,39,10,29,22,1319,1279,294,217,97,232,309,306,34,190,81,181,110,309,78,94,95,89,108,111,110
Quinolinate synthetase (EC 2.5.1.72),723,692,421,872,1030,657,552,520,452,937,1006,922,1398,1082,1017,298,295,83,84,262,261,419,407,395,417,587,577,403,469,409,540,969,871,534,1059,720,1194,576,276,421,433,325,557,69,58,17,141,58,67,87,50,0,1,37,49,90,23,63,54,110,40,87,57,39,6,76,79,106,70,75,147,75,41,71,81,97,54,0,49,58,16,53,56,1536,1499,339,264,127,346,342,391,36,259,112,217,123,371,103,97,138,91,149,135,148
Quinone oxidoreductase (EC 1.6.5.5),936,824,556,1047,1445,698,712,623,456,1547,1413,941,1504,1119,910,534,504,169,147,450,386,688,685,614,597,765,723,302,323,140,145,288,72,48,101,77,124,83,194,352,204,189,362,26,16,12,83,45,30,37,25,0,1,29,23,62,9,32,29,70,31,49,27,28,1,33,41,55,47,33,52,31,28,39,43,76,29,0,37,39,12,27,35,2109,2048,310,241,131,289,304,283,24,168,77,203,154,390,100,87,106,99,163,163,152
Quinone-reactive Ni/Fe hydrogenase_ cytochrome b subunit,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,2,0,0,2,0,0,0,4,3,6,2,0,0,1,6,2,5
Quinone-reactive Ni/Fe-hydrogenase large chain (EC 1.12.5.1),16,7,2,24,16,2,9,15,4,11,14,4,14,2,0,24,32,12,10,26,28,45,43,8,12,18,17,55,6,6,6,16,7,51,21,23,6,1,2,3,6,3,11,2,1,0,5,1,6,0,1,0,0,0,4,1,1,1,1,2,3,0,2,2,0,2,3,2,4,3,4,3,2,2,1,4,2,1,3,2,0,4,2,61,66,25,25,12,25,77,88,5,23,8,50,58,131,39,26,52,32,46,49,67
Quinone-reactive Ni/Fe-hydrogenase small chain precursor (EC 1.12.5.1),2,4,1,4,13,5,10,3,2,3,3,3,1,0,0,24,17,6,7,27,20,29,31,6,7,7,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34,30,10,14,9,9,48,55,1,8,7,24,38,89,12,9,33,21,30,44,25
quinoprotein alcohol dehydrogenase,190,144,123,198,280,115,128,119,81,312,272,179,251,173,131,94,81,27,31,63,51,94,95,75,78,84,85,32,53,5,6,13,1,1,0,0,2,0,54,47,34,35,63,6,3,0,12,3,7,4,2,0,0,4,3,6,2,2,3,13,6,1,5,5,0,8,1,4,5,2,5,2,5,7,10,9,4,0,3,3,2,4,2,408,375,11,9,10,8,10,4,1,7,5,11,5,26,7,7,9,5,7,3,4
Quorum-sensing regulator of virulence HapR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Quorum-sensing transcriptional activator YspR,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radical SAM domain heme biosynthesis protein,115,99,71,117,154,110,95,49,62,283,228,130,152,98,115,66,57,24,24,78,75,110,108,73,63,64,67,73,14,4,1,12,3,2,3,4,7,3,5,14,9,22,59,3,5,0,4,5,4,2,4,0,0,2,3,6,1,3,4,4,3,2,1,1,0,7,4,9,1,4,8,8,1,4,4,5,1,0,4,8,2,3,2,371,339,96,92,47,81,126,317,33,189,85,172,100,367,63,55,130,139,163,152,186
Radical SAM family enzyme_ similar to coproporphyrinogen III oxidase_ oxygen-independent_ clustered with nucleoside-triphosphatase RdgB,253,272,161,405,576,299,289,220,186,497,469,360,496,394,363,137,119,51,43,99,87,159,147,194,182,257,244,155,153,68,85,184,68,17,78,25,98,124,94,164,98,88,178,18,19,2,52,13,15,33,13,0,0,16,12,38,11,19,13,28,8,24,7,15,5,16,41,44,27,26,43,22,11,18,31,39,15,1,21,30,4,17,11,807,806,124,101,54,93,235,231,18,95,48,97,64,173,38,39,54,36,56,57,67
Rare lipoprotein A precursor,293,290,172,311,483,232,238,234,147,555,467,284,419,367,320,178,165,50,64,139,130,198,186,204,192,230,227,133,125,55,47,130,44,18,44,40,41,45,67,129,68,86,174,13,6,2,20,9,4,12,5,0,0,10,10,18,4,9,7,21,9,17,19,6,0,15,14,13,20,11,23,14,6,10,18,19,22,2,14,15,7,19,9,746,687,79,82,41,59,120,150,10,71,24,62,66,161,37,38,46,41,68,80,65
RbmD_ similar to Lipid A core - O-antigen ligase and related enzymes,0,2,1,2,5,5,1,2,1,1,4,10,1,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
RecA protein,1181,1159,871,1606,2069,1243,1151,898,781,2043,1928,1597,2522,1834,1732,479,456,172,157,378,358,626,608,667,647,799,772,771,831,907,877,1605,1194,1293,1750,1208,1965,993,441,654,641,577,994,111,91,24,255,91,90,110,96,0,0,83,85,170,45,80,75,194,100,166,118,85,2,146,137,148,129,154,219,133,65,126,138,167,110,9,104,100,61,121,102,2454,2415,550,417,196,493,484,548,76,363,190,379,205,757,154,170,158,176,220,189,239
RecD-like DNA helicase YrrC,1470,975,701,1121,1374,703,1029,739,445,2278,1393,843,1998,1009,597,818,757,232,211,491,448,884,862,533,523,663,635,639,372,383,285,658,156,224,201,106,209,192,240,363,272,190,596,48,36,9,89,33,51,46,35,2,3,37,27,34,15,24,39,70,40,53,46,23,2,39,32,47,30,43,67,39,19,33,107,61,17,2,36,41,11,29,31,2996,2933,299,206,114,296,283,497,31,198,96,176,103,348,94,78,127,130,97,107,107
Recombination inhibitory protein MutS2,611,525,374,735,1011,585,549,469,342,1097,1133,776,1093,791,782,239,209,72,69,194,196,278,257,326,315,425,398,218,144,151,180,247,257,372,205,122,252,455,77,144,93,56,306,8,15,5,30,11,14,8,10,0,0,11,13,17,4,13,6,33,15,14,16,8,2,9,12,32,22,23,16,15,7,15,18,21,12,0,26,18,7,18,11,1065,998,204,169,80,154,124,193,26,188,84,192,165,514,77,81,101,97,189,144,163
Recombination protein RecR,625,561,417,782,1048,519,493,422,378,912,913,851,1215,1017,934,239,249,64,65,215,210,328,319,353,339,448,450,306,291,321,384,620,463,406,661,368,819,389,166,284,265,229,383,47,34,7,131,47,52,51,35,0,0,34,35,59,27,32,40,67,38,63,40,35,4,55,69,85,55,69,87,71,31,40,60,77,47,6,41,54,11,47,51,1396,1345,288,208,101,221,268,258,32,185,78,157,119,305,77,85,98,80,122,111,132
Recombinational DNA repair protein RecT (prophage associated),19,6,0,11,19,15,3,8,2,22,11,6,7,5,8,14,12,6,7,5,5,14,19,24,23,15,14,0,0,1,0,3,0,3,0,0,1,5,2,3,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,52,52,9,3,2,7,5,5,0,5,2,9,2,10,3,1,3,5,3,1,3
